Jamaican crabgrass,Poaceae
Jamaican danafern,Marattiaceae
Jamaican fanpetals,Malvaceae
Jamaican feverplant,Zygophyllaceae
Jamaican filmy fern,Hymenophyllaceae
Jamaican fleabane,Asteraceae
Jamaican forget-me-not,Solanaceae
Jamaican goldback fern,Pteridaceae
Jamaican gooseberry tree,Euphorbiaceae
Jamaican lellingeria,Grammitidaceae
Jamaican maiden fern,Thelypteridaceae
Jamaican nettletree,Ulmaceae
Jamaican nightshade,Solanaceae
Jamaican pepper,Piperaceae
Jamaican sarsaparilla,Smilacaceae
Jamaican tonguefern,Dryopteridaceae
Jamaican treefern,Cyatheaceae
Jamaican weissia moss,Pottiaceae
Jamaicanweed,Hydrophyllaceae
James' beardtongue,Scrophulariaceae
James' buckwheat,Polygonaceae
James' clammyweed,Capparaceae
James' cryptantha,Boraginaceae
James' galleta,Poaceae
James' holdback,Fabaceae
James' monkeyflower,Scrophulariaceae
James' nailwort,Caryophyllaceae
James' prairie clover,Fabaceae
James River blackberry,Rosaceae
Jame's rubberweed,Asteraceae
James' seaheath,Frankeniaceae
James' sedge,Cyperaceae
James' strigula lichen,Strigulaceae
James' telesonix,Saxifragaceae
James' waterlily,Nymphaeaceae
James' willow,Salicaceae
jamesianthus,Asteraceae
jand,Fabaceae
Jane's globemallow,Malvaceae
janusia,Malpighiaceae
Japanese alder,Betulaceae
Japanese angelica tree,Araliaceae
Japanese apricot,Rosaceae
Japanese arisaema,Araceae
Japanese azalea,Ericaceae
Japanese barberry,Berberidaceae
Japanese bittercress,Brassicaceae
Japanese black pine,Pinaceae
Japanese bristlegrass,Poaceae
Japanese buckthorn,Rhamnaceae
Japanese bush cherry,Rosaceae
Japanese callicarpa,Verbenaceae
Japanese cedar,Cupressaceae
Japanese chaff flower,Amaranthaceae
Japanese cheesewood,Pittosporaceae
Japanese chestnut,Fagaceae
Japanese climbing fern,Lygodiaceae
Japanese clover,Fabaceae
Japanese corktree,Rutaceae
Japanese cup lichen,Cladoniaceae
Japanese dodder,Cuscutaceae
Japanese elm,Ulmaceae
Japanese false bindweed,Convolvulaceae
Japanese false spleenwort,Dryopteridaceae
Japanese fishscale lichen,Psoraceae
Japanese flowering cherry,Rosaceae
Japanese flowering crab apple,Rosaceae
Japanese ginger,Zingiberaceae
Japanese ginseng,Araliaceae
Japanese glorybower,Verbenaceae
Japanese goose neck moss,Hylocomiaceae
Japanese holly,Aquifoliaceae
Japanese honewort,Apiaceae
Japanese honeysuckle,Caprifoliaceae
Japanese hop,Cannabaceae
Japanese horse chestnut,Hippocastanaceae
Japanese iris,Iridaceae
Japanese jasmine,Oleaceae
Japanese knotweed,Polygonaceae
Japanese larch,Pinaceae
Japanese laurel,Cornaceae
Japanese lime,Tiliaceae
Japanese lovegrass,Poaceae
Japanese maple,Aceraceae
Japanese mazus,Scrophulariaceae
Japanese meadowsweet,Rosaceae
Japanese millet,Poaceae
Japanese netvein hollyfern,Dryopteridaceae
Japanese nipplewort,Asteraceae
Japanese pachysandra,Buxaceae
Japanese pagoda tree,Fabaceae
Japanese panicgrass,Poaceae
Japanese paspalum,Poaceae
Japanese pearlwort,Caryophyllaceae
japanese persimmon,Ebenaceae
Japanese photinia,Rosaceae
Japanese pieris,Ericaceae
Japanese plum,Rosaceae
Japanese poplar,Salicaceae
Japanese primrose,Primulaceae
Japanese privet,Oleaceae
Japanese raisintree,Rhamnaceae
Japanese red pine,Pinaceae
Japanese rose,Rosaceae
Japanese sedge,Cyperaceae
Japanese snowball,Caprifoliaceae
Japanese snowbell,Styracaceae
Japanese spindletree,Celastraceae
Japanese spiraea,Rosaceae
Japanese sweet coltsfoot,Asteraceae
Japanese thimbleweed,Ranunculaceae
Japanese thistle,Asteraceae
Japanese timber bamboo,Poaceae
Japanese torreya,Taxaceae
Japanese tree lilac,Oleaceae
Japanese ulota moss,Orthotrichaceae
Japanese walnut,Juglandaceae
Japanese wisteria,Fabaceae
Japanese yam,Dioscoreaceae
Japanese yellow loosestrife,Primulaceae
Japanese yew,Taxaceae
Japanese zelkova,Ulmaceae
japewia lichen,Bacidiaceae
jaraguagrass,Poaceae
Jared's pepperweed,Brassicaceae
jarilla,Caricaceae
jarrah,Myrtaceae
jasione,Campanulaceae
jasmin de rosa,Rubiaceae
jasmine,Oleaceae
jasmine nightshade,Solanaceae
jasmine tobacco,Solanaceae
jateorhiza,Menispermaceae
jau jau,Melastomataceae
jaumea,Asteraceae
Java aerva,Amaranthaceae
Java almond,Burseraceae
Java grass,Poaceae
Java plum,Myrtaceae
Java waterdropwort,Apiaceae
Java-bean,Fabaceae
Javan pyrgillus lichen,Pyrenulaceae
Javanese bishopwood,Euphorbiaceae
Javanese fanpetals,Malvaceae
Javanese flatsedge,Cyperaceae
Javanese glorybower,Verbenaceae
Javanese long pepper,Piperaceae
Javanese treebine,Vitaceae
javelina bush,Rhamnaceae
jawleaf lupine,Fabaceae
Jaynes Canyon buckwheat,Polygonaceae
jayuya,Piperaceae
jazmin de trapo,Oleaceae
jefea,Asteraceae
jeffersonia,Berberidaceae
Jeffrey pine,Pinaceae
jelly lichen,Collemataceae
jelutong,Apocynaceae
jenjibre-de-jardin,Zingiberaceae
Jenner's cynodontium moss,Dicranaceae
Jenny's stonecrop,Crassulaceae
Jensen's polytrichum moss,Polytrichaceae
Jensen's sphagnum,Sphagnaceae
Jepson ceanothus,Rhamnaceae
jepsonia,Saxifragaceae
Jepson's bedstraw,Rubiaceae
Jepson's blue wildrye,Poaceae
Jepson's brickellbush,Asteraceae
Jepson's broomrape,Orobanchaceae
Jepson's deerweed,Fabaceae
Jepson's linanthus,Polemoniaceae
Jepson's milkvetch,Fabaceae
Jepson's monkeyflower,Scrophulariaceae
Jepson's onion,Liliaceae
Jepson's pincushionplant,Polemoniaceae
Jepson's willow,Salicaceae
Jepson's woolly sunflower,Asteraceae
Jersey cudweed,Asteraceae
Jersey knapweed,Asteraceae
Jersey tea,Rhamnaceae
Jerusalem artichoke,Asteraceae
Jerusalem cherry,Solanaceae
Jerusalem oak goosefoot,Chenopodiaceae
Jerusalem sage,Lamiaceae
Jerusalem salvia,Lamiaceae
Jerusalem thorn,Fabaceae
Jeruselem thorn,Rhamnaceae
jessamine,Solanaceae
Jessica sticktight,Boraginaceae
Jessica's aster,Asteraceae
Jesuit's bark,Asteraceae
Jesup's hawthorn,Rosaceae
Jesup's milkvetch,Fabaceae
jetbead,Rosaceae
jeweled blazingstar,Loasaceae
jeweled blue-eyed grass,Iridaceae
jeweled bristle fern,Hymenophyllaceae
jeweled distaff thistle,Asteraceae
jeweled hawthorn,Rosaceae
jeweled maiden fern,Thelypteridaceae
jeweled onion,Liliaceae
jeweled rocket,Brassicaceae
jeweled shootingstar,Primulaceae
jeweled stenogyne,Lamiaceae
jeweled thistle,Asteraceae
jeweled tonguefern,Dryopteridaceae
jeweled wakerobin,Liliaceae
jewels of Opar,Portulacaceae
jewelweed,Balsaminaceae
Jewish plum,Anacardiaceae
jicama,Fabaceae
Jill of the rocks,Saxifragaceae
jimbrush,Rhamnaceae
Jim's clover,Fabaceae
jimsonweed,Solanaceae
jio,Commelinaceae
jiqi,Euphorbiaceae
Job's tears,Poaceae
joewood,Theophrastaceae
Johann's locoweed,Fabaceae
Johann's pine,Pinaceae
Johansen's didymodon moss,Pottiaceae
John Charles,Lamiaceae
John crownose,Balanophoraceae
John Day's pincushion,Asteraceae
johnny jumpup,Violaceae
Johnny Reb hawthorn,Rosaceae
johnnyberry,Melastomataceae
Johnny-jump-up,Violaceae
johnny-nip,Scrophulariaceae
johnny-tuck,Scrophulariaceae
Johnsen's orthotrichum moss,Orthotrichaceae
Johnsongrass,Poaceae
Johnson's false candytuft,Brassicaceae
Johnson's fishhook cactus,Cactaceae
Johnson's indigobush,Fabaceae
Johnson's seagrass,Hydrocharitaceae
Johnston's bedstraw,Rubiaceae
Johnston's buckwheat,Polygonaceae
Johnston's cryptantha,Boraginaceae
Johnston's gum,Myrtaceae
Johnston's honeysuckle,Caprifoliaceae
Johnston's knotweed,Polygonaceae
Johnston's monkeyflower,Scrophulariaceae
Johnston's phlox,Polemoniaceae
Johnston's rockcress,Brassicaceae
Johnston's seaheath,Frankeniaceae
jointed alkaligrass,Poaceae
jointed flatsedge,Cyperaceae
jointed goatgrass,Poaceae
jointed sandmat,Euphorbiaceae
jointed spikesedge,Cyperaceae
jointfir,Ephedraceae
jointgrass,Poaceae
jointleaf rush,Juncaceae
jointtail grass,Poaceae
jointvetch,Fabaceae
jointweed,Polygonaceae
joinvillea,Joinvilleaceae
jojo,Amaranthaceae
jojoba,Simmondsiaceae
Jolon clarkia,Onagraceae
Jones' aster,Asteraceae
Jones' beardtongue,Scrophulariaceae
Jones' blazingstar,Loasaceae
Jones' bluestar,Apocynaceae
Jones' buckwheat,Polygonaceae
Jones' columbine,Ranunculaceae
Jones' dalea,Fabaceae
Jones' false cloak fern,Pteridaceae
Jones' false goldenaster,Asteraceae
Jones' fleabane,Asteraceae
Jones' linanthus,Polemoniaceae
Jones' lupine,Fabaceae
Jones' nailwort,Caryophyllaceae
Jone's oxytrope,Fabaceae
Jones' pepperweed,Brassicaceae
Jones' pitcherplant,Sarraceniaceae
Jones' rainlily,Liliaceae
Jones' sedge,Cyperaceae
Jones' selenia,Brassicaceae
Jones spiderflower,Capparaceae
Jones' springparsley,Apiaceae
Jones' stickseed,Boraginaceae
Jones' tidytips,Asteraceae
Jones' Townsend daisy,Asteraceae
Jones' waxydogbane,Apocynaceae
Jonesville springbeauty,Portulacaceae
jonquil,Liliaceae
jopoy,Rutaceae
Jordal's false candytuft,Brassicaceae
Jordal's locoweed,Fabaceae
Joseph's-coat,Amaranthaceae
Joshua tree,Agavaceae
Jost Van Dyke's Indian mallow,Malvaceae
jovibarba,Crassulaceae
joyweed,Amaranthaceae
Juan Caliente,Connaraceae
Juan Tomas,Rubiaceae
jubaea,Arecaceae
Juba's bush,Amaranthaceae
Juda's bush,Amaranthaceae
Judas-tree,Fabaceae
Judd's grass,Poaceae
jug orchid,Orchidaceae
jujube,Rhamnaceae
julella lichen,Thelenellaceae
Julia's goldenrod,Asteraceae
July gold,Polygonaceae
jumby pepper,Chenopodiaceae
jumbypotato,Convolvulaceae
jumping cholla,Cactaceae
jumpseed,Polygonaceae
Junak's desertdandelion,Asteraceae
juncea lespedeza,Fabaceae
junco,Rhamnaceae
Junegrass,Poaceae
Jungermann's orange lichen,Teloschistaceae
Jungermann's platydictya moss,Hypnaceae
Junghuhn's sphagnum,Sphagnaceae
jungle netvine,Asclepiadaceae
jungle rice,Poaceae
junior Tom Thumb cactus,Cactaceae
juniper,Cupressaceae
juniper berry,Verbenaceae
juniper biscuitroot,Apiaceae
juniper buckwheat,Polygonaceae
juniper globemallow,Malvaceae
juniper leaf,Buddlejaceae
juniper mistletoe,Viscaceae
juniper polytrichum moss,Polytrichaceae
juniper sedge,Cyperaceae
juniper skin lichen,Collemataceae
juniper tumblemustard,Brassicaceae
juniper wattle,Fabaceae
Juratzk's amblystegium moss,Amblystegiaceae
Jurupa Hills suncup,Onagraceae
jusillo,Melastomataceae
justiceweed,Asteraceae
jute,Tiliaceae
Kaala melicope,Rutaceae
Kaala phyllostegia,Lamiaceae
kaala rockwort,Amaranthaceae
Kaala stenogyne,Lamiaceae
Kaanapali stenogyne,Lamiaceae
kachina fleabane,Asteraceae
kadam,Rubiaceae
kadjatoa,Arecaceae
kaempferia,Zingiberaceae
Kaempfer's glorybower,Verbenaceae
Kaffir lily,Iridaceae
kaffir potato,Lamiaceae
Kaffir-lily,Liliaceae
Kahana Valley cyrtandra,Gesneriaceae
kahika,Podocarpaceae
Kahila garland-lily,Zingiberaceae
Kahili beggarticks,Asteraceae
Kahili phyllostegia,Lamiaceae
Kahili Ridge yellow loosestrife,Primulaceae
kahiliflower,Proteaceae
Kaholuamanu melicope,Rutaceae
Kaholuamanu schiedea,Caryophyllaceae
Kahuaha Forest peperomia,Piperaceae
Kaibab agave,Agavaceae
Kaibab bird's beak,Scrophulariaceae
Kaibab bladderpod,Brassicaceae
Kaibab draba,Brassicaceae
Kaibab pincushion cactus,Cactaceae
Kaibab Plateau beardtongue,Scrophulariaceae
Kaibab Plateau Indian paintbrush,Scrophulariaceae
Kaibab pussytoes,Asteraceae
Kaibab sedge,Cyperaceae
Kaibab spinystar,Cactaceae
Kaibab suncup,Onagraceae
Kaido crab apple,Rosaceae
Kaiholena cyanea,Campanulaceae
Kaiparowits beardtongue,Scrophulariaceae
Kaiparowits milkvetch,Fabaceae
Kairn's sensitive-briar,Fabaceae
kakonakona,Poaceae
Kalalau rim dubautia,Asteraceae
Kalalau schiedea,Caryophyllaceae
Kalalau Valley remya,Asteraceae
Kalalau Valley starviolet,Rubiaceae
Kalalau Valley stenogyne,Lamiaceae
kalamalo,Poaceae
Kalamazoo dewberry,Rosaceae
Kalealaha beggarticks,Asteraceae
kalia,Elaeocarpaceae
kalmiopsis,Ericaceae
Kalm's hawkweed,Asteraceae
Kalm's St. Johnswort,Clusiaceae
Kaluaaha Valley peperomia,Piperaceae
kamakahala lau li'i,Loganiaceae
kamala tree,Euphorbiaceae
Kamalo Gulch catchfly,Caryophyllaceae
Kamalo Gulch schiedea,Caryophyllaceae
Kamalo pritchardia,Arecaceae
kamanomano,Poaceae
kamapua'a,Rubiaceae
Kamchatka aconite,Ranunculaceae
Kamchatka buttercup,Ranunculaceae
Kamchatka cetraria lichen,Parmeliaceae
Kamchatka fritillary,Liliaceae
Kamchatka globeflower,Ranunculaceae
Kamchatka rhododendron,Ericaceae
Kamchatka rockcress,Brassicaceae
Kamchatka spikerush,Cyperaceae
Kamchatka thistle,Asteraceae
Kamchatka xanthoparmelia lichen,Parmeliaceae
Kamo'oloa cyrtandra,Gesneriaceae
kamraj,Ophioglossaceae
Kamtschatca mountain-avens,Rosaceae
Kanab yucca,Agavaceae
kanaloa,Fabaceae
kanawao,Hydrangeaceae
kanawao ke'oke'o,Gesneriaceae
Kane County twinpod,Brassicaceae
Kanewsk's cup lichen,Cladoniaceae
kangaroo grass,Poaceae
kangaroo vine,Vitaceae
Kansas arrowhead,Alismataceae
Kansas aschisma moss,Pottiaceae
Kansas fissidens moss,Fissidentaceae
Kansas hawthorn,Rosaceae
Kansas peccania lichen,Lichinaceae
kapana,Lamiaceae
kapoktree,Bombacaceae
Kappler's bristle fern,Hymenophyllaceae
kapu melicope,Rutaceae
karaka nut,Corynocarpaceae
Karamyschev's wheat,Poaceae
karanda,Apocynaceae
kariba-weed,Salviniaceae
karri,Myrtaceae
karroothorn,Fabaceae
karwinskia,Rhamnaceae
Kashmir cypress,Cupressaceae
Kass' draba,Brassicaceae
Kates Mountain clover,Fabaceae
Katherine-wheel,Liliaceae
Kathul Mountain draba,Brassicaceae
katsura tree,Cercidiphyllaceae
kau silversword,Asteraceae
Kauai beggarticks,Asteraceae
Kauai blacksnakeroot,Apiaceae
Kauai bloodgrass,Poaceae
Kauai bluegrass,Poaceae
Kauai bottlebrush,Myrtaceae
Kauai bur cucumber,Cucurbitaceae
Kauai catchbirdtree,Nyctaginaceae
Kauai catchfly,Caryophyllaceae
Kauai cheesewood,Pittosporaceae
Kauai clermontia,Campanulaceae
Kauai clubmoss,Lycopodiaceae
Kauai colicwood,Myrsinaceae
Kauai cyanea,Campanulaceae
Kauai cyrtandra,Gesneriaceae
Kauai delissea,Campanulaceae
Kauai digit fern,Pteridaceae
Kauai dubautia,Asteraceae
Kauai false lobelia,Campanulaceae
Kauai false ohelo,Thymelaeaceae
Kauai fern,Hymenophyllaceae
Kauai flatsedge,Cyperaceae
Kauai geranium,Geraniaceae
Kauai hau kuahiwi,Malvaceae
Kauai island-aster,Asteraceae
Kauai jackbean,Fabaceae
Kauai kihifern,Grammitidaceae
Kauai korthal mistletoe,Viscaceae
Kauai labordia,Loganiaceae
Kauai ma'oloa,Urticaceae
Kauai melicope,Rutaceae
Kauai nehe,Asteraceae
Kauai pa'iniu,Liliaceae
Kauai panicgrass,Poaceae
Kauai phyllostegia,Lamiaceae
Kauai pipturus,Urticaceae
Kauai pricklyash,Rutaceae
Kauai pteralyxia,Apocynaceae
Kauai remya,Asteraceae
Kauai sandmat,Euphorbiaceae
Kauai sawsedge,Cyperaceae
Kauai schiedea,Caryophyllaceae
Kauai sedge,Cyperaceae
Kauai spurge,Euphorbiaceae
Kauai starviolet,Rubiaceae
Kauai tetramolopium,Asteraceae
Kauai treecotton,Malvaceae
Kauai wild coffee,Rubiaceae
Kauai wormwood,Asteraceae
Kauai yellow loosestrife,Primulaceae
Kauai yellowwood,Apocynaceae
Kauaikinana woodfern,Dryopteridaceae
kauila,Rhamnaceae
Kaulfuss' lipfern,Pteridaceae
Kaulfuss' spleenwort,Aspleniaceae
Kaumahana,Viscaceae
kauna'oa,Cuscutaceae
kauri,Araucariaceae
kava,Piperaceae
kawa'u,Rutaceae
Kaweah brodiaea,Liliaceae
Kaweah Lakes fawnlily,Liliaceae
Kaweah monkeyflower,Scrophulariaceae
Kaweah River bush monkeyflower,Scrophulariaceae
Kaweah River phacelia,Hydrophyllaceae
kawelu,Poaceae
Kawich Range beardtongue,Scrophulariaceae
Kay's grama,Poaceae
Keaau Valley dubautia,Asteraceae
keahi,Sapotaceae
Kealia cyanea,Campanulaceae
Kealia Gulch bur cucumber,Cucurbitaceae
Keal's stenogyne,Lamiaceae
Kearney's bluestar,Apocynaceae
Kearney's snakewood,Rhamnaceae
Kearney's sumac,Anacardiaceae
keckiella,Scrophulariaceae
Keck's beardtongue,Scrophulariaceae
Keck's bluegrass,Poaceae
Keck's checkerbloom,Malvaceae
Keck's phacelia,Hydrophyllaceae
keeled bulrush,Cyperaceae
Keever's orthotrichum moss,Orthotrichaceae
kei apple,Flacourtiaceae
Keil's erigeron,Asteraceae
Kelley's lily,Liliaceae
Kellogg snapdragon,Scrophulariaceae
kelloggia,Rubiaceae
Kellogg's blackberry,Rosaceae
Kellogg's bluegrass,Poaceae
Kellogg's dwarf rush,Juncaceae
Kellogg's hawthorn,Rosaceae
Kellogg's Klamath plum,Rosaceae
Kellogg's knotweed,Polygonaceae
Kellogg's lewisia,Portulacaceae
Kellogg's lily,Liliaceae
Kellogg's monkeyflower,Scrophulariaceae
Kellogg's sedge,Cyperaceae
Kellogg's spurred lupine,Fabaceae
Kellogg's tarweed,Asteraceae
Kellogg's umbrellawort,Apiaceae
Kellogg's yampah,Apiaceae
kelseya,Rosaceae
Kelsey's cryptantha,Boraginaceae
Kelsey's locust,Fabaceae
Kelsey's phlox,Polemoniaceae
Kelso Creek monkeyflower,Scrophulariaceae
Kenai birch,Betulaceae
Kenilworth ivy,Scrophulariaceae
Kenmore's porocyphus lichen,Lichinaceae
Kennebunkport dewberry,Rosaceae
Kennedy's bentgrass,Poaceae
Kennedy's blackberry,Rosaceae
Kennedy's buckwheat,Polygonaceae
Kennedy's milkvetch,Fabaceae
Kentucky bluegrass,Poaceae
Kentucky coffeetree,Fabaceae
Kentucky lady's slipper,Orchidaceae
Kentucky rinodina lichen,Physciaceae
Kentucky yellowwood,Fabaceae
Kenwood Marsh checkerbloom,Malvaceae
Kenya bur grass,Poaceae
Kenya clover,Fabaceae
Kenyan shower,Fabaceae
Kern brodiaea,Liliaceae
Kern buckwheat,Polygonaceae
Kern Canyon clarkia,Onagraceae
Kern Canyon false goldenaster,Asteraceae
Kern cinquefoil,Rosaceae
Kern County evening primrose,Onagraceae
Kern County larkspur,Ranunculaceae
Kern County milkvetch,Fabaceae
Kern frasera,Gentianaceae
Kern larkspur,Ranunculaceae
Kern mallow,Malvaceae
Kern milkvetch,Fabaceae
Kern Plateau bird's-beak,Scrophulariaceae
Kern Plateau horkelia,Rosaceae
Kern River clarkia,Onagraceae
Kern River evening primrose,Onagraceae
Kern River fleabane,Asteraceae
Kern tarweed,Asteraceae
Kerner's dock,Polygonaceae
Kern's pitted onion,Liliaceae
kerria,Rosaceae
Kerr's milkvetch,Fabaceae
keteleeria,Pinaceae
Kettle Falls lupine,Fabaceae
keurboom,Fabaceae
key lime,Rutaceae
Key thatch palm,Arecaceae
Key West heliotrope,Boraginaceae
Key West threeawn,Poaceae
keyflower,Orchidaceae
keystone hawthorn,Rosaceae
khakiweed,Amaranthaceae
khat,Celastraceae
kiaeria moss,Dicranaceae
Kiaerskov's lidflower,Myrtaceae
kiawe,Fabaceae
kidney bean,Fabaceae
kidney lichen,Nephromataceae
kidneyleaf buckwheat,Polygonaceae
kidneyleaf grass of Parnassus,Saxifragaceae
kidneyleaf greenbrier,Smilacaceae
kidneyleaf mudplantain,Pontederiaceae
kidneyleaf rosinweed,Asteraceae
kidneyleaf twayblade,Orchidaceae
kidneyshape buckwheat,Polygonaceae
kidneyshape dot lichen,Arthoniaceae
kidneyshape sedge,Cyperaceae
kidneyvetch,Fabaceae
kidneywood,Fabaceae
kihifern,Grammitidaceae
Kihlman's wreath lichen,Physciaceae
kikuyugrass,Poaceae
kilau,Hymenophyllaceae
Kilauea hau kuahiwi,Malvaceae
Kilauea Mauna cyanea,Campanulaceae
Kilauea pritchardia,Arecaceae
kilaw,Dryopteridaceae
kilioe,Myrsinaceae
killer alga,Caulerpaceae
Kincaid's lupine,Fabaceae
Kindberg's climacium moss,Climaciaceae
King bladderpod,Brassicaceae
king desertparsley,Apiaceae
king of the meadow,Ranunculaceae
king orchid,Orchidaceae
king protea,Proteaceae
kingcup cactus,Cactaceae
kingdevil,Asteraceae
Kingman's dotted lichen,Bacidiaceae
King's angelica,Apiaceae
King's beardtongue,Scrophulariaceae
King's bird's-beak,Scrophulariaceae
King's campion,Caryophyllaceae
King's clover,Fabaceae
King's compact sandwort,Caryophyllaceae
King's dalea,Fabaceae
King's eyelashgrass,Poaceae
King's flax,Linaceae
king's gold,Brassicaceae
King's lupine,Fabaceae
Kings Mountain manzanita,Ericaceae
King's mousetail,Rosaceae
King's plateau sandwort,Caryophyllaceae
King's ragwort,Asteraceae
Kings River buckwheat,Polygonaceae
Kings River monkeyflower,Scrophulariaceae
King's rosy sandwort,Caryophyllaceae
King's sandwort,Caryophyllaceae
king's scepter gentian,Gentianaceae
King's serpentweed,Asteraceae
Kingston dewberry,Rosaceae
Kingston Mountain mousetail,Rosaceae
Kingston Mountains bedstraw,Rubiaceae
Kingston's hawthorn,Rosaceae
kinnickinnick dewberry,Rosaceae
kinnikinnick,Ericaceae
kio'ele,Rubiaceae
kiponapona,Lamiaceae
kipuka piaula,Rutaceae
Kirilow's indigo,Fabaceae
Kirk's landolphia,Apocynaceae
Kirk's violet,Violaceae
kirschsteiniothelia lichen,Pleosporaceae
Kirtley's nemophila,Hydrophyllaceae
kiss me over the garden gate,Polygonaceae
kiss me quick,Portulacaceae
kisses,Onagraceae
kitchen sage,Lamiaceae
Kittatinny blackberry,Rosaceae
kittentail,Scrophulariaceae
kittentails,Scrophulariaceae
kittitas larkspur,Ranunculaceae
kiwi,Actinidiaceae
Kjellman's groundsel,Asteraceae
Klamath arnica,Asteraceae
Klamath Basin milkvetch,Fabaceae
Klamath cinquefoil,Rosaceae
Klamath coneflower,Asteraceae
Klamath erigeron,Asteraceae
Klamath fawnlily,Liliaceae
Klamath gooseberry,Grossulariaceae
Klamath iris,Iridaceae
Klamath manzanita,Ericaceae
Klamath Mountain buckwheat,Polygonaceae
Klamath mountain mahogany,Rosaceae
Klamath plum,Rosaceae
Klamath River rockcress,Brassicaceae
Klamath rockcress,Brassicaceae
Klamath rushlily,Liliaceae
Kleberg's bluestem,Poaceae
Kleberg's saltbush,Chenopodiaceae
kleingrass,Poaceae
kleinhovia,Sterculiaceae
Klickitat aster,Asteraceae
Klinggraeff's bryum moss,Bryaceae
Klotzsch's brachymenium moss,Bryaceae
Knapp brickellbush,Asteraceae
knapweed,Asteraceae
Kneeland Prairie pennycress,Brassicaceae
kneeling angelica,Apiaceae
Kneiff's drepanocladus moss,Amblystegiaceae
Knieskern's beaksedge,Cyperaceae
Knieskern's hawthorn,Rosaceae
knife acacia,Fabaceae
knifeleaf condalia,Rhamnaceae
Knight's milkvetch,Fabaceae
knights plume moss,Hypnaceae
knight's-spur,Ranunculaceae
knob sedge,Cyperaceae
knobcone pine,Pinaceae
knobcone pine dwarf mistletoe,Viscaceae
knobthorn,Fabaceae
knockaway,Boraginaceae
knot grass,Poaceae
knotgrass,Poaceae
knotsheath sedge,Cyperaceae
knotted clover,Fabaceae
knotted hedgeparsley,Apiaceae
knotted pearlwort,Caryophyllaceae
knotted rush,Juncaceae
knotted spikerush,Cyperaceae
knotweed,Polygonaceae
knotweed spineflower,Polygonaceae
Knowlton's bryum moss,Bryaceae
Knowlton's hophornbeam,Betulaceae
Knowlton's miniature cactus,Cactaceae
Knudsen's birdnest fern,Aspleniaceae
koa,Fabaceae
koaoha,Fabaceae
Kobuk locoweed,Fabaceae
Kobus magnolia,Magnoliaceae
Koch's entosthodon moss,Funariaceae
Koch's fissidens moss,Fissidentaceae
Kodiak keyflower,Orchidaceae
kodomillet,Poaceae
Koehler's rockcress,Brassicaceae
koellensteinia,Orchidaceae
koelreuteria,Sapindaceae
koenigia,Polygonaceae
koerberia lichen,Placynthiaceae
Kohala false ohelo,Thymelaeaceae
Kohala Mountain clermontia,Campanulaceae
Kohala Mountain cyrtandra,Gesneriaceae
Kohala Mountain stenogyne,Lamiaceae
Kohala Summit melicope,Rutaceae
kohleria,Gesneriaceae
kohlmeyera lichen,Mastodiaceae
kohlrabi,Brassicaceae
koholapehu,Asteraceae
koi,Rubiaceae
kokea lau li'i,Myrsinaceae
Kokee colicwood,Myrsinaceae
Kokee Plateau melicope,Rutaceae
kokee starviolet,Rubiaceae
Kokee Stream melicope,Rutaceae
Kokee yellow loosestrife,Primulaceae
koko,Euphorbiaceae
kokolau,Asteraceae
kokomalei,Euphorbiaceae
Kokrines locoweed,Fabaceae
kolea lau nui,Myrsinaceae
kolekole cyanea,Campanulaceae
koli'i,Campanulaceae
kolkwitzia,Caprifoliaceae
Koloa clermontia,Campanulaceae
kolokolo,Grammitidaceae
kombe arrow poison,Apocynaceae
Kona cheesewood,Pittosporaceae
Kona panicgrass,Poaceae
konakona,Poaceae
Konocti manzanita,Ericaceae
Konor rhododendron,Ericaceae
ko'oko'olau,Asteraceae
Koolau Gap catchfly,Caryophyllaceae
Koolau Range beggarticks,Asteraceae
Koolau Range cheesewood,Pittosporaceae
Koolau Range colicwood,Myrsinaceae
Koolau Range cyrtandra,Gesneriaceae
Koolau Range delissea,Campanulaceae
Koolau Range labordia,Loganiaceae
Koolau Range lobelia,Campanulaceae
Koolau Range melicope,Rutaceae
Koolau Range 'ohe,Araliaceae
Koolau Range papala,Amaranthaceae
Koolau Range peperomia,Piperaceae
Koolau Range pritchardia,Arecaceae
Koolau Range rollandia,Campanulaceae
Koolau Range sandmat,Euphorbiaceae
Koolau Range wild coffee,Rubiaceae
Koolau rosette grass,Poaceae
ko'oloa 'ula,Malvaceae
kopa,Rubiaceae
kopiko kea,Rubiaceae
kopiko 'ula,Rubiaceae
Korean cherry,Rosaceae
Korean clover,Fabaceae
Korean lawngrass,Poaceae
Korean rockfern,Dryopteridaceae
Korean tasselfern,Dryopteridaceae
kori-yanagi,Salicaceae
koronivia grass,Poaceae
korthal mistletoe,Viscaceae
koshum,Flacourtiaceae
kosteletzkya,Malvaceae
Kotzebue's grass of Parnassus,Saxifragaceae
kou,Boraginaceae
kousa dogwood,Cornaceae
kowhai,Fabaceae
Koyukuk locoweed,Fabaceae
Kozlov's pterygoneurum moss,Pottiaceae
Kraenzlin's peacock orchid,Orchidaceae
Kral's aster,Asteraceae
Kral's yelloweyed grass,Xyridaceae
krapovickasia,Malvaceae
Krascheninnikov's navel lichen,Umbilicariaceae
Krause's sedge,Cyperaceae
